business_type,city,city_tier,store_size_sqft,years_of_operation,month,year,is_festival_season,avg_daily_footfall,conversion_rate,avg_transaction_value,customer_rating,marketing_spend,discount_percentage,inventory_level,supplier_cost,logistics_cost,rent_cost,employee_count,avg_employee_salary,electricity_cost,monthly_sales,monthly_profit
Electronics,Kolkata,1,878,21,1,2022,1,896,0.521239003048938,4945,4.798411851177618,97953,34.559436467312246,2401,79490,30011,104944,9,42446,14427,69373103.46766971,68762217.46766971
Service,Delhi,2,1658,15,12,2024,1,709,0.48908106837601206,3885,3.8481639055067838,47214,25.177299733452774,128,21640,59150,121007,18,21665,6321,40483586.15012997,39885498.15012997
Retail,Chennai,2,1886,8,8,2021,0,130,0.5709776331242171,2958,2.5268316935304433,101517,3.5815408511805424,1527,79437,26966,26481,6,19796,27213,6627518.971247593,6348645.971247593
Service,Bangalore,2,2210,17,3,2020,0,876,0.17343309627727432,4351,3.0080370622643424,190293,33.625471846251486,3849,166424,38973,100738,35,8832,25362,19907199.72199561,19266582.72199561
Food,Delhi,2,4383,23,4,2021,0,289,0.05202677388772606,261,3.1725000975274815,104988,4.650733212775884,1911,141354,53323,63556,11,12811,19625,159725.02582731866,-259053.97417268134
Retail,Mumbai,3,1370,20,11,2022,1,787,0.4233559464087037,2591,3.754773097666967,24087,37.47022065556475,416,176659,57690,10018,41,26153,23671,25957804.0211923,24617493.0211923
Electronics,Hyderabad,2,4069,23,7,2018,0,831,0.18482244061931924,2857,4.583797832712277,197015,5.589838859393259,4555,143111,41961,70049,3,9202,2875,13242786.181335418,12957184.181335418
Pharmacy,Chennai,1,593,22,1,2021,1,879,0.595580993914079,538,3.178732955189356,26254,26.2353692812996,2251,80282,13770,10388,43,45775,25028,8510044.895518674,6412251.895518674
Pharmacy,Mumbai,3,2049,18,7,2022,0,354,0.5641716174927056,4719,3.8241259122962776,197985,5.4381801447603895,3941,107825,19949,100443,31,23294,14446,28353094.664508585,27388317.664508585
Service,Delhi,1,4731,23,6,2019,0,55,0.5107134179180736,4715,4.849149010747807,116031,1.0225215848136804,2087,160553,11803,149140,38,24914,2237,4019635.1130481325,2749170.1130481325
Pharmacy,Hyderabad,3,3670,8,4,2021,1,596,0.14777355140089338,285,4.571145668656182,185845,39.2681164598977,3167,186690,43630,29780,28,22187,5026,877362.4632286724,-8999.536771327606
Service,Hyderabad,2,2853,11,2,2024,1,672,0.25819969157030853,4537,3.5351130238475075,19297,36.72169329936573,1694,38805,38028,37529,23,49960,29697,23674191.133194514,22381052.133194514
Food,Chennai,2,1846,17,4,2024,0,515,0.24657875064126766,333,4.614204702154474,128978,16.591369629081054,4629,157987,23554,98814,35,24845,14852,1320201.885236726,155419.8852367259
Food,Mumbai,2,3077,15,1,2021,0,457,0.48769145695795363,1727,3.250410955756972,158066,27.723589512880174,1752,20893,37374,34607,12,27015,10120,11610379.93394115,11183205.93394115
Electronics,Chennai,3,2991,16,5,2024,0,413,0.3288657382164676,2738,4.285046543028872,113311,37.09076463589208,2855,143536,11332,147707,6,29419,22649,11201706.507422566,10699968.507422566
Food,Chennai,2,814,15,4,2019,1,844,0.2964431584740035,4738,4.857092871689429,57051,25.88275357315551,3852,183658,26174,25665,10,15399,21419,35635967.78039766,35225061.78039766
Service,Delhi,1,4272,24,6,2021,0,869,0.3443727117451012,2282,2.806817498609724,127858,14.083509611425535,2423,146864,31875,69694,48,11268,2824,20538475.03023451,19746354.03023451
Pharmacy,Delhi,3,341,2,7,2018,1,370,0.48144692895344465,4636,4.0431796768696815,147500,10.081669353802493,1766,89266,33946,42109,7,8121,10816,24884066.38517268,24651082.38517268
Food,Kolkata,1,4254,11,11,2022,0,726,0.46208813463344756,2117,2.966382831674042,64668,8.817128844151046,1350,192550,45979,34238,48,15119,18621,21331947.054594003,20314847.054594003
Food,Bangalore,1,3041,19,10,2019,0,58,0.47008800225126524,2957,3.0848377623659706,136887,35.61318179234381,4660,97770,56403,123263,11,21686,17971,2473442.187423165,1939489.187423165
Service,Delhi,3,1079,17,4,2023,0,142,0.17309243838474042,4182,3.1744064962949166,112178,34.20146250356224,913,165190,22922,30079,40,46843,7999,3128568.379404434,1028658.379404434
Food,Bangalore,2,4791,22,2,2021,1,213,0.5463968410130634,1077,3.63882128575445,108544,25.890248545327093,964,106677,12560,35268,38,11830,16802,3853737.051757133,3232890.051757133
Pharmacy,Bangalore,1,1523,23,7,2024,0,387,0.3634843583945252,4616,4.0447980523666605,48482,16.179035836158246,3063,34702,54644,80658,34,42387,29557,19499159.29883338,17858440.29883338
Pharmacy,Chennai,2,3454,4,11,2022,1,989,0.09678695755781698,774,3.1866872869086382,130919,15.942849119427764,3180,144738,58428,12420,45,24948,21258,2325039.4297930924,965535.4297930924
Pharmacy,Delhi,1,1416,23,8,2024,0,836,0.07425872613201784,3015,3.5609930461661143,185474,3.811276774731316,3316,102655,23148,127297,47,23262,17173,5689352.286943887,4325765.286943887
Pharmacy,Bangalore,3,4515,22,10,2023,1,883,0.5855434215977745,3306,3.374904710077745,139420,29.93404734937392,2181,89150,56822,101840,24,43152,7744,51385283.55724141,50094079.55724141
Retail,Kolkata,3,1648,1,9,2018,0,391,0.26012657871077777,2063,2.9921747387420825,198856,15.184564235990656,3151,103589,27575,81033,42,15561,18512,6374342.876956324,5490071.876956324
Pharmacy,Mumbai,3,2626,24,10,2021,1,561,0.3103339076173882,4314,3.435011838334755,78079,2.8247979113249233,345,40010,28785,89905,33,21188,10691,22612907.035675578,21744312.035675578
Retail,Bangalore,2,4614,22,10,2021,1,975,0.5980019875183694,1158,3.162688087727294,88655,36.84806292328065,3675,63081,30575,94640,19,26727,21477,20340686.32022845,19623100.32022845
Pharmacy,Mumbai,1,1200,9,1,2021,0,320,0.10121345342846111,3437,2.9790141907752443,83992,5.26014465248593,4265,102190,45307,42983,14,46867,25261,3373154.9385627597,2501275.9385627597
Pharmacy,Kolkata,2,2715,7,5,2024,0,586,0.32559942414305604,1724,2.9250902351709294,55638,38.8627980359394,679,32507,34053,118401,44,18422,23940,9890496.498973811,8871027.498973811
Service,Mumbai,3,1718,12,9,2020,1,323,0.5844944080402917,2705,3.695876364769939,188521,18.298903979258267,2438,114312,34326,75785,2,28919,12886,15445854.351627706,15150707.351627706
Pharmacy,Hyderabad,2,2333,12,4,2020,0,955,0.5621047915140188,1186,3.2645415503360824,51907,24.22062157448709,790,118601,43508,117251,45,32367,14660,19120465.300375696,17369930.300375696
Food,Kolkata,3,4723,13,7,2018,1,144,0.17865539139565811,4639,4.025076761441785,116542,1.3023695083103348,3027,134773,13180,116176,34,36145,22910,3676956.5981568582,2160987.5981568582
Pharmacy,Delhi,1,2118,3,5,2022,1,228,0.3163504489860089,3218,4.017596576075694,127633,34.91572238910679,1486,31582,57482,86198,27,42984,17897,7064280.89468492,5710553.89468492
Electronics,Hyderabad,3,1883,12,9,2018,0,444,0.26067149658459254,2512,3.25652880759125,36394,16.000996164579703,1592,118950,31822,134555,46,38898,15131,8736584.168281013,6646818.168281013
Service,Delhi,2,4040,12,2,2024,1,364,0.33996037504713417,1525,3.9040100292567264,73798,14.404687787825136,3425,23393,6569,63878,44,21497,26793,5740879.325659925,4674378.325659925
Service,Bangalore,2,4597,3,2,2019,0,872,0.28053613134125,4711,3.5319255686031417,33561,9.702645751376355,131,164329,17210,98216,27,37208,9229,34586629.89782412,33293029.897824124
Pharmacy,Chennai,3,2745,5,6,2021,1,984,0.3552761026376261,2112,4.403447352116849,50471,0.3569204809826543,1613,178946,58936,59137,4,16672,17417,22220317.56131007,21839193.56131007
Electronics,Delhi,2,1036,16,1,2021,1,760,0.5131753013882794,2353,4.112415176431422,143957,31.39308160528905,2198,89135,26310,11562,3,12114,16096,27638616.638998967,27459171.638998967
Pharmacy,Delhi,3,1789,4,12,2021,0,517,0.43313776361942646,1996,2.892079412792692,144467,36.98711276614302,3369,36509,23691,42330,13,26376,11758,13466848.36061966,13009672.36061966
Food,Delhi,2,1824,21,6,2023,0,273,0.07882194957428978,2568,4.223505257185131,85468,26.719402457094816,1091,39817,17808,60736,38,24122,25593,1691964.1376904966,631374.1376904966
Service,Delhi,3,1783,24,6,2020,0,492,0.5625800510962734,3386,2.5382638582634143,56687,19.966324770950013,4952,38636,50588,15057,14,40496,28472,28138940.54245685,27439243.54245685
Service,Hyderabad,1,2167,1,9,2023,0,635,0.4102482908283838,248,3.894512664445513,38346,15.959935200788458,3476,36914,54598,37391,32,9651,18773,1953515.4251896166,1497007.4251896166
Electronics,Kolkata,2,1201,20,6,2019,0,751,0.45463442584822134,1816,3.46253628554327,124740,33.40999267894052,747,157711,56436,57954,6,30036,7761,18651027.123678535,18190949.123678535
Retail,Hyderabad,2,816,2,5,2019,0,748,0.5238484723380519,529,4.223339825318814,95873,22.33025840518152,3071,49712,28679,92888,21,34466,29703,6256828.691491653,5332060.691491653
Electronics,Bangalore,1,1833,15,11,2018,0,957,0.46689879959967556,4289,4.971201925940053,168624,35.057330033001435,3294,114353,55403,78634,26,46430,20130,57560055.79707717,56084355.79707717
Food,Hyderabad,1,310,17,5,2021,0,960,0.43854464863663367,4289,4.534449331317157,122017,25.50853700084754,2446,157287,30650,144836,48,29285,9715,54219245.142472625,52471077.142472625
Electronics,Kolkata,3,3620,10,11,2020,0,457,0.253848180117592,4880,4.60451959591329,41643,28.255313745816146,4611,100823,26334,143681,44,22855,17524,17000318.921131473,15706336.921131473
Retail,Delhi,2,641,4,1,2018,1,100,0.4470848787946227,1826,3.26966103622618,55449,14.305626727799883,203,191801,40443,97673,12,15369,21858,2521310.5660369433,1985107.5660369433
Food,Kolkata,1,2785,7,7,2019,1,728,0.4113251659848422,2405,4.46786931801929,29675,39.88542446779577,4421,37442,35364,128174,17,26890,11982,21666806.608387034,20996714.608387034
Food,Chennai,2,3196,14,5,2023,1,660,0.0508900321843046,2562,4.683925130070595,130303,26.44168219108957,1904,136956,40016,91002,4,9257,11891,2683650.3966325303,2366757.3966325303
Retail,Chennai,1,3319,6,6,2021,0,377,0.1829137992481204,1202,3.948442541200682,58793,25.28645564315171,2401,146354,45333,37971,23,32674,7409,2510160.7935344824,1521591.7935344824
Pharmacy,Delhi,3,906,3,8,2023,0,915,0.4617513163418461,2031,4.694734499631128,77064,26.03551622349384,3159,20206,17929,115171,28,14269,8328,25773900.149808444,25212734.149808444
Electronics,Bangalore,3,1741,12,10,2022,1,998,0.27782080507699314,1309,4.151252725790473,37468,4.51983423236848,1563,23862,5871,63614,49,28188,12594,10953190.169342773,9466037.169342773
Food,Hyderabad,2,2028,1,8,2021,0,252,0.38703692927551897,3224,4.325447020815724,30728,37.256530747255255,594,156367,59305,69041,14,10061,4053,9445712.573481103,9016092.573481103
Electronics,Mumbai,1,4268,20,6,2023,1,644,0.11973751218522563,4239,3.675864315696764,58483,9.085058627907973,1422,66996,46230,86071,35,48629,15729,9879593.709439272,7962552.709439272
Retail,Bangalore,1,2239,22,6,2019,1,467,0.2647317506419502,517,2.854379302041284,45348,28.79649195312304,910,101153,18982,38419,32,34039,13746,1985636.2742972544,724088.2742972544
Service,Chennai,3,1254,12,8,2021,0,984,0.33483189483092807,4248,4.67571776090622,181192,23.063895165561572,2980,174817,23820,130165,19,32304,24751,42060717.85041741,41093388.85041741
Retail,Chennai,1,466,2,3,2020,1,728,0.19946104497309242,3145,3.872039445625492,19240,1.7619351320486265,3790,46858,52808,120558,40,29282,9094,13758036.903857805,12357438.903857805
Electronics,Bangalore,1,347,1,5,2021,0,481,0.3703702235911841,389,2.65616160610126,195126,16.2528060926032,4819,93069,54505,140547,46,32805,17117,2157038.464977686,342770.4649776858
Food,Delhi,1,2602,3,4,2023,0,896,0.17537280691691104,340,3.1680957464145103,43508,21.00200731467225,2133,144568,42963,52556,6,10013,3021,1620170.3569750336,1316984.3569750336
Electronics,Kolkata,2,4648,19,7,2018,0,346,0.298565518272289,1078,3.6125263347303456,115720,14.177511148300335,1785,140019,16980,57503,8,11779,8242,3387128.6658803355,3070152.6658803355
Service,Chennai,1,550,24,12,2021,0,483,0.12306358888172637,849,4.337045305892898,162654,22.01786822255769,2091,46391,51291,25131,47,33975,21524,1578991.1010588869,-162170.89894111315
Food,Chennai,3,946,20,8,2024,1,365,0.13255710595820147,1620,4.373991307315973,76663,10.070440248344115,1826,111244,12617,41333,37,48817,23862,2432095.702592536,436810.7025925359
Service,Mumbai,2,1540,21,3,2019,0,899,0.3289080266200504,3672,3.7291509765279995,121537,28.83019690845144,1858,64661,32851,97651,15,32467,17333,32621639.683005814,31922138.683005814
Pharmacy,Kolkata,1,2606,9,3,2018,0,168,0.13387966100887724,4644,3.9734967387261912,130913,3.267185923929068,4340,197250,48767,56468,17,29512,13937,3185920.414455139,2367794.414455139
Retail,Bangalore,1,2573,17,5,2022,1,978,0.47535332194636526,4889,3.6060933181856196,146634,7.31719006178809,435,96370,40163,75389,10,40179,6180,68294883.75181617,67674991.75181617
Pharmacy,Chennai,1,2994,11,2,2024,1,598,0.09495578199570939,3230,3.3375420504976665,134702,20.102876761929963,2185,110153,15198,133506,12,29550,4128,5606207.534679775,4988622.534679775
Electronics,Hyderabad,2,2558,13,3,2024,0,734,0.4192932773459211,983,2.930201909654145,190211,18.405529041888865,2822,63602,43186,76982,39,22308,15400,9151964.12171551,8082782.12171551
Pharmacy,Kolkata,1,2662,24,11,2024,0,986,0.5570763310915645,4342,4.290311971587249,174807,3.656886239027184,1262,174672,17154,60610,28,29730,17526,71618779.00755538,70516377.00755538
Retail,Bangalore,1,3944,24,1,2018,0,881,0.5548327226712733,4188,4.784782487632691,191786,15.60146596252899,1818,195268,15685,130326,42,26834,10941,61490504.866524935,60011256.866524935
Food,Kolkata,3,4113,5,9,2018,1,179,0.37479670020264644,4079,3.467566418282293,188069,20.723251930062148,2414,44461,34880,107307,35,18463,4234,8334860.724479813,7497773.724479813
Service,Mumbai,2,753,17,3,2024,1,981,0.579956866122098,677,4.068107147462252,144653,6.942724726149403,1606,53439,46538,134591,22,22129,18454,11662985.595871953,10923125.595871953
Food,Chennai,3,3811,20,11,2024,1,97,0.3479636656814262,4506,4.093172364985799,148810,39.37967850915476,1768,81388,11322,86698,44,19390,20063,4672183.647701074,3619552.6477010744
Pharmacy,Chennai,3,1982,2,10,2020,1,304,0.34203435608328764,239,3.7085131395493436,123514,24.262343156968953,1576,111488,18918,82756,25,13412,2571,844931.0452676204,293898.04526762036
Electronics,Mumbai,2,1935,8,7,2019,0,59,0.19645034555651963,1609,4.106952446986316,66825,35.74267508031029,2802,87335,32657,126278,37,49190,19635,586206.8326207789,-1499728.167379221
Pharmacy,Mumbai,1,3169,1,2,2023,1,53,0.2574450263969151,394,4.639540760730022,101579,0.40618463944552374,2125,108049,36793,73018,14,28353,18039,251910.6112366114,-380930.3887633886
Retail,Delhi,2,3286,24,4,2020,0,408,0.2359553026747036,4648,3.3060961369721,14979,25.448352344058435,709,70568,41435,21758,36,10086,9423,13429847.421223952,12923567.421223952
Retail,Bangalore,3,1720,17,10,2023,1,887,0.4574712038258077,2111,3.332672031462659,39029,18.158100133623076,1149,44322,56793,120328,15,44227,10475,25763466.337061815,24868143.337061815
Electronics,Chennai,2,3704,3,3,2024,0,325,0.4923612468438643,990,3.360384776238146,115925,39.30700410431308,3717,147631,55033,65636,31,42539,9842,4798886.9351604,3202035.9351604003
Food,Kolkata,2,2937,7,6,2020,0,916,0.3230854627905111,1283,3.4130456327465106,27541,35.41771184825049,1543,162305,19682,140920,46,42989,13399,11401988.867931003,9088188.867931003
Retail,Mumbai,3,4223,5,3,2018,1,509,0.47196445515716545,1055,4.573985074250235,168149,28.094239680692752,3909,133730,9594,116218,2,29912,2043,7720536.177913661,7399127.177913661
Retail,Delhi,3,3274,14,7,2018,0,833,0.08894986741828736,3474,3.7088094224869472,23674,35.9510729724647,4352,81545,24956,129395,36,16229,27901,7731675.466884146,6883634.466884146
Electronics,Mumbai,1,429,8,8,2024,0,330,0.48659245083660235,2209,4.732748323557927,5706,7.467712046923425,105,142769,10857,77957,19,25869,11275,10643621.366590742,9909252.366590742
Food,Mumbai,1,397,12,12,2018,1,136,0.11807934119598398,2647,3.33234946485437,177887,10.201484381638108,1138,164309,10343,48253,24,46501,14611,1396383.34587474,42843.345874740044
Pharmacy,Hyderabad,2,630,19,6,2018,1,701,0.22752897181034593,1451,4.878498159446053,35683,9.70530029711794,1636,118137,43700,67173,30,22296,14182,7007212.836175955,6095140.836175955
Service,Hyderabad,2,1746,10,9,2024,1,356,0.43452883847267537,3018,3.0295989923282263,36349,25.719790881312477,2276,140473,56697,72746,39,41900,21862,14070377.408572504,12144499.408572504
Electronics,Chennai,1,511,4,4,2019,0,790,0.22418930080463595,1711,2.6084185886730427,145287,17.18482240741171,3947,68224,6017,36831,7,31295,3001,9149147.880138552,8816009.880138552
Food,Bangalore,3,1799,17,11,2021,0,83,0.23011252193337317,4869,3.7825820289969454,121866,28.998782568202376,380,152036,7677,103689,36,16921,14714,2838586.894541049,1951314.894541049
Service,Hyderabad,2,4095,13,4,2023,0,211,0.3674225635649145,2452,3.2606331255996572,189662,30.84129296957729,4436,93495,49141,99902,12,46599,8274,5778689.196701207,4968689.196701207
Electronics,Chennai,3,1828,10,5,2022,0,125,0.36356778701995335,3267,2.997958253865452,123769,3.359045917827177,711,43291,46651,113907,15,13438,24604,4503667.450728203,4073644.450728203
Pharmacy,Kolkata,1,3753,22,12,2019,1,71,0.2947341581336077,2700,4.736082623803453,101942,13.182888218902624,4423,169340,26066,136742,41,17048,13913,1785792.9434263778,740763.9434263778
Pharmacy,Mumbai,2,1761,1,10,2021,1,399,0.4712273510349817,2258,4.22834485975695,153455,26.238343790999636,1450,190074,22754,65581,17,26251,18000,12847837.362884754,12105161.362884754
Food,Hyderabad,2,676,21,1,2021,1,742,0.17798947499988332,3127,2.743138918806021,67529,11.377802055071768,4256,30265,58951,13289,36,32501,2228,12466328.54610638,11191559.54610638
Food,Kolkata,3,4660,18,7,2023,0,182,0.1607104609871859,3494,3.943382520544818,65638,10.404169557959118,321,52182,16229,53390,19,32835,19992,3092167.2347631827,2326509.2347631827
Pharmacy,Kolkata,3,852,1,5,2018,0,287,0.5877908127281241,4900,4.683668682229849,16939,18.314299216752275,2132,185870,26500,141149,42,49047,17399,24805082.198186826,22374190.198186826
Pharmacy,Mumbai,2,1797,11,7,2021,1,209,0.38084758246098865,480,3.509306091062,5361,24.91783483146516,3348,54922,26362,143034,21,29674,10012,1198343.2841745913,340859.2841745913
Electronics,Hyderabad,1,3034,19,6,2022,1,414,0.4877335437777978,4992,4.820439933730469,119224,20.456406808814943,3593,41913,44962,14359,26,42912,19307,30337481.463691484,29101228.463691484
Food,Hyderabad,1,1038,19,1,2024,0,781,0.40164799691388103,1432,4.512833118434285,43890,14.81059519562272,4142,119721,40274,129814,30,40435,12769,13493553.196935276,11977925.196935276
Service,Bangalore,3,1430,20,11,2019,0,578,0.40350973336113327,3583,3.8056191588900754,92789,30.874558071048423,1595,97485,34870,146726,39,32317,29187,25106860.596135188,23538229.596135188
